527,604,25,25
532,614,25,25
533,592,25,25
539,571,25,25
552,496,25,25
592,497,25,25
540,515,25,25
484,500,25,25
475,489,25,25
482,529,25,25
486,556,25,25
515,579,25,25
513,572,25,25
548,571,25,25
550,577,25,25
540,581,25,25
536,600,25,25
499,573,25,25
538,601,25,25
553,588,25,25
564,568,25,25
543,563,25,25
502,562,25,25
488,565,25,25
469,570,25,25
479,624,25,25
433,657,125,0
473,586,25,25
477,601,25,25
474,558,25,25
520,558,25,25
503,566,25,25
476,573,25,25
461,590,25,25
480,580,25,25
530,615,25,25
526,593,25,25
508,562,25,25
548,541,25,25
493,614,25,25
486,619,25,25
485,649,25,25
492,689,125,0
504,743,125,0
514,739,125,0
524,698,125,0
564,659,125,0
540,607,25,25
511,565,25,25
480,553,25,25
499,578,25,25
500,566,25,25
508,566,25,25
509,555,25,25
520,554,25,25
530,578,25,25
540,597,25,25
529,619,25,25
535,635,25,25
484,640,25,25
506,640,25,25
525,638,25,25
505,639,25,25
482,626,25,25
512,629,25,25
533,651,25,25
588,723,125,0
561,790,125,0
604,813,125,0
582,807,125,0
515,732,125,0
507,631,25,25
537,590,25,25
535,573,25,25
559,620,25,25
582,664,125,0
615,723,125,0
604,691,125,0
598,673,125,0
595,658,125,0
542,599,25,25
597,659,125,0
521,597,25,25
579,653,25,25
533,599,25,25
521,607,25,25
517,630,25,25
517,651,25,25
534,689,125,0
541,755,125,0
526,778,125,0
512,795,125,0
528,770,125,0
573,729,125,0
581,650,125,0
543,589,25,25
497,623,25,25
487,632,25,25
556,670,125,0
577,668,125,0
536,576,25,25
536,615,25,25
518,628,25,25
500,581,25,25
498,575,25,25
485,592,25,25
485,600,25,25
493,582,25,25
504,558,25,25
466,578,25,25
463,580,25,25
496,580,25,25
495,560,25,25
486,528,25,25
503,540,25,25
516,559,25,25
512,574,25,25
513,559,25,25
508,553,25,25
514,560,25,25
480,575,25,25
477,571,25,25
505,571,25,25
518,588,25,25
514,612,25,25
474,665,125,0
495,725,125,0
522,727,125,0
520,619,25,25
511,535,25,25
511,615,25,25
505,599,25,25
494,600,25,25
496,593,25,25
491,583,25,25
471,596,25,25
484,592,25,25
495,583,25,25
518,592,25,25
531,585,25,25
515,590,25,25
494,565,25,25
501,528,25,25
508,518,25,25
528,555,25,25
547,574,25,25
548,586,25,25
523,606,25,25
579,627,25,25
535,643,25,25
539,633,25,25
538,631,25,25
551,634,25,25
541,638,25,25
500,621,25,25
486,577,25,25
484,569,25,25
498,625,25,25
515,636,25,25
508,608,25,25
503,630,25,25
452,585,25,25
466,578,25,25
482,575,25,25
476,581,25,25
469,579,25,25
497,552,25,25
496,541,25,25
520,576,25,25
523,600,25,25
622,589,25,25
628,553,25,25
661,516,25,25
715,529,0,125
754,567,0,125
736,584,0,125
658,590,25,25
525,605,25,25
496,591,25,25
498,564,25,25
506,553,25,25
506,554,25,25
516,537,25,25
517,510,25,25
500,542,25,25
516,594,25,25
552,623,25,25
544,619,25,25
538,601,25,25
519,601,25,25
500,588,25,25
503,573,25,25
516,569,25,25
523,566,25,25
534,589,25,25
490,579,25,25
503,588,25,25
529,570,25,25
521,585,25,25
492,577,25,25
492,565,25,25
501,573,25,25
499,575,25,25
501,587,25,25
500,580,25,25
512,576,25,25
531,574,25,25
546,584,25,25
553,583,25,25
555,594,25,25
545,606,25,25
549,642,25,25
537,644,25,25
525,646,25,25
523,659,125,0
547,702,125,0
591,727,125,0
598,703,125,0
607,665,125,0
611,653,125,0
645,678,125,0
610,685,125,0
505,630,25,25
546,664,125,0
559,672,125,0
483,604,25,25
514,596,25,25
486,559,25,25
535,623,25,25
518,596,25,25
466,568,25,25
507,576,25,25
523,593,25,25
538,608,25,25
544,621,25,25
529,618,25,25
507,627,25,25
476,664,125,0
486,734,125,0
510,814,125,0
500,815,125,0
503,774,125,0
532,618,25,25
446,599,25,25
480,620,25,25
476,593,25,25
523,604,25,25
519,605,25,25
531,646,25,25
511,713,125,0
522,822,125,0
495,870,125,0
541,809,125,0
513,575,25,25
482,561,25,25
474,612,25,25
484,697,125,0
517,815,125,0
547,875,125,0
533,864,125,0
586,735,125,0
556,646,125,0
568,633,25,25
512,591,25,25
543,638,25,25
515,642,25,25
583,663,125,0
567,752,125,0
589,830,125,0
556,802,125,0
558,796,125,0
538,756,125,0
504,703,125,0
473,562,25,25
518,606,25,25
527,769,125,0
519,876,125,0
555,880,125,0
582,867,125,0
571,818,125,0
496,710,125,0
438,596,25,25
500,619,25,25
506,608,25,25
498,596,25,25
493,586,25,25
490,564,25,25
475,556,25,25
461,562,25,25
469,625,25,25
490,721,125,0
511,818,125,0
538,849,125,0
487,829,125,0
485,794,125,0
442,682,125,0
409,584,25,25
454,564,25,25
476,586,25,25
543,585,25,25
541,642,25,25
536,743,125,0
522,834,125,0
553,838,125,0
433,561,25,25
457,564,25,25
547,575,25,25
524,587,25,25
516,571,25,25
533,558,25,25
540,563,25,25
554,586,25,25
567,789,125,0
584,789,125,0
520,686,125,0
483,636,25,25
520,630,25,25
492,632,25,25
479,617,25,25
495,616,25,25
531,634,25,25
519,610,25,25
497,582,25,25
505,570,25,25
509,545,25,25
513,549,25,25
514,566,25,25
522,577,25,25
511,586,25,25
507,602,25,25
526,600,25,25
571,602,25,25
565,602,25,25
564,615,25,25
583,611,25,25
574,624,25,25
545,614,25,25
539,621,25,25
530,607,25,25
526,611,25,25
514,608,25,25
521,587,25,25
518,588,25,25
545,545,25,25
535,571,25,25
544,656,125,0
554,663,125,0
629,685,125,0
628,664,125,0
738,642,0,125
843,646,0,125
841,653,0,125
846,627,0,125
849,637,0,125
823,633,0,125
834,637,0,125
834,637,0,125
818,673,0,125
521,624,25,25
559,618,25,25
565,645,125,0
504,614,25,25
507,639,25,25
554,630,25,25
568,678,125,0
529,594,25,25
503,562,25,25
461,581,25,25
476,523,25,25
470,540,25,25
446,572,25,25
432,582,25,25
436,576,25,25
440,565,25,25
457,582,25,25
476,578,25,25
459,559,25,25
463,544,25,25
467,565,25,25
474,566,25,25
461,579,25,25
443,584,25,25
454,565,25,25
499,597,25,25
517,605,25,25
501,625,25,25
398,600,25,25
398,625,25,25
443,638,25,25
444,604,25,25
491,595,25,25
523,649,25,25
527,620,25,25
507,587,25,25
509,577,25,25
528,585,25,25
518,575,25,25
510,567,25,25
491,569,25,25
488,558,25,25
475,571,25,25
465,599,25,25
448,599,25,25
469,583,25,25
477,565,25,25
485,566,25,25
484,575,25,25
510,606,25,25
509,598,25,25
465,572,25,25
500,590,25,25
493,620,25,25
485,605,25,25
510,617,25,25
509,599,25,25
531,608,25,25
494,605,25,25
475,611,25,25
484,608,25,25
462,592,25,25
498,569,25,25
470,575,25,25
448,603,25,25
506,600,25,25
512,578,25,25
493,519,25,25
527,540,25,25
538,559,25,25
510,552,25,25
491,540,25,25
471,540,25,25
461,541,25,25
460,552,25,25
464,564,25,25
478,573,25,25
492,563,25,25
554,504,25,25
527,567,25,25
515,593,25,25
494,602,25,25
457,559,25,25
437,555,25,25
468,570,25,25
487,620,25,25
546,668,125,0
536,604,25,25
527,581,25,25
550,540,25,25
579,582,25,25
541,614,25,25
526,607,25,25
558,611,25,25
556,621,25,25
571,604,25,25
592,621,25,25
561,655,125,0
524,598,25,25
533,626,25,25
450,565,25,25
495,584,25,25
468,581,25,25
498,551,25,25
505,513,25,25
503,529,25,25
482,552,25,25
478,570,25,25
480,559,25,25
467,593,25,25
475,619,25,25
452,619,25,25
462,598,25,25
467,606,25,25
528,605,25,25
529,598,25,25
524,602,25,25
512,610,25,25
472,615,25,25
479,632,25,25
508,621,25,25
438,584,25,25
459,598,25,25
428,599,25,25
430,622,25,25
479,631,25,25
499,630,25,25
490,591,25,25
494,594,25,25
484,585,25,25
479,575,25,25
501,579,25,25
480,591,25,25
438,601,25,25
426,602,25,25
450,577,25,25
444,576,25,25
472,575,25,25
502,569,25,25
473,555,25,25
462,546,25,25
462,544,25,25
465,549,25,25
509,571,25,25
515,596,25,25
516,582,25,25
525,587,25,25
525,593,25,25
501,599,25,25
484,605,25,25
488,615,25,25
516,626,25,25
543,623,25,25
530,607,25,25
527,606,25,25
508,631,25,25
495,624,25,25
492,617,25,25
510,594,25,25
520,603,25,25
550,620,25,25
545,625,25,25
528,632,25,25
523,625,25,25
570,621,25,25
558,618,25,25
550,616,25,25
532,628,25,25
